breedtegraad,lengtegraad,Totale uitstoot
46,44,544.61
46,45,477.15999999999997
46,46,444.09
46,47,527.61
46,48,469.17999999999995
46,49,478.15
46,50,565.97
46,51,519.89
46,52,595.72
46,53,2650.19
46,54,2650.19
46,55,2650.19
46,56,2650.19
46,57,2650.19
46,58,509.1
46,59,541.98
46,60,579.84
46,61,429.35
46,62,515.76
46,63,438.15999999999997
46,64,427.09000000000003
46,65,453.06
46,66,453.09
46,67,487.09000000000003
46,68,510.44000000000005
46,69,366.66
46,70,464.48
46,71,475.90999999999997
46,72,481.69000000000005
46,73,387.67
46,74,440.9
46,75,528.22
46,76,465.19
46,77,403.01
46,78,495.78
46,79,377.63
46,80,450.06
46,81,492.90000000000003
46,82,623.1500000000001
46,83,464.87
46,84,401.69
46,85,464.15000000000003
46,86,590.51
46,87,416.44
46,88,368.65999999999997
46,89,450.22
46,90,502.01
46,91,463.34
46,92,480.34000000000003
46,93,447.95
46,94,427.70000000000005
46,95,520.5799999999999
46,96,466.48
46,97,432.02
46,98,527.16
46,99,530.77
47,0,471.35
47,1,437.57
47,2,412.27
47,3,476.35
47,4,470.99
47,5,557.2
47,6,424.35
47,7,445.98
47,8,414.49
47,9,401.40999999999997
47,10,568.74
47,11,526.64
47,12,516.05
47,13,545.13
47,14,403.0
47,15,493.98
47,16,573.9
47,17,493.61
47,18,514.73
47,19,526.99
47,20,534.73
47,21,474.72
47,22,440.4
47,23,574.3199999999999
47,24,415.48
47,25,510.38
47,26,625.65
47,27,426.51
47,28,498.67
47,29,592.59
47,30,548.0699999999999
47,31,433.26
47,32,532.86
47,33,400.77
47,34,473.12
47,35,562.13
47,36,464.38
47,37,473.01000000000005
47,38,519.7
47,39,480.28
47,40,516.06
47,41,503.81
47,42,392.34000000000003
47,43,491.29
47,44,478.4
47,45,522.0
47,46,583.98
47,47,537.23
47,48,437.94
47,49,526.9300000000001
47,50,371.08000000000004
47,51,451.88
47,52,490.85
47,53,553.36
47,54,472.55000000000007
47,55,585.39
47,56,535.5600000000001
47,57,453.1
47,58,431.11
47,59,489.05
47,60,440.42
47,61,483.12
47,62,519.13
47,63,625.3299999999999
47,64,525.05
47,65,458.21000000000004
47,66,434.67999999999995
47,67,493.11
47,68,470.44
47,69,396.35
47,70,474.49
47,71,409.58000000000004
47,72,529.17
47,73,415.38
47,74,442.59000000000003
47,75,545.5999999999999
47,76,539.86
47,77,487.6
47,78,578.27
47,79,539.0799999999999
47,80,517.71
47,81,439.22
47,82,433.43
47,83,456.97
47,84,448.68999999999994
47,85,512.98
47,86,444.59999999999997
47,87,422.94
47,88,558.06
47,89,381.17
47,90,450.11
47,91,451.30999999999995
47,92,478.74
47,93,495.90999999999997
47,94,532.84
47,95,481.75
47,96,500.38
47,97,397.21000000000004
47,98,531.5899999999999
47,99,516.55
48,0,492.07
48,1,484.48
48,2,594.6199999999999
48,3,532.13
48,4,421.73
48,5,509.95000000000005
48,6,576.09
48,7,494.58000000000004
48,8,524.44
48,9,431.20000000000005
48,10,465.18000000000006
48,11,518.4399999999999
48,12,476.73
48,13,522.6
48,14,458.87
48,15,571.98
48,16,413.43
48,17,424.74
48,18,520.89
48,19,541.1600000000001
48,20,500.1
48,21,445.55
48,22,499.29
48,23,382.97
48,24,422.22
48,25,554.3900000000001
48,26,532.1700000000001
48,27,425.93
48,28,494.84000000000003
48,29,395.11
48,30,443.97
48,31,364.02
48,32,576.22
48,33,443.3
48,34,449.65
48,35,543.92
48,36,373.74
48,37,561.75
48,38,545.49
48,39,514.7
48,40,407.03
48,41,465.09000000000003
48,42,472.5
48,43,361.42999999999995
48,44,485.45000000000005
48,45,561.48
48,46,449.5
48,47,495.0
48,48,554.1
48,49,512.28
48,50,587.2
48,51,415.45
48,52,390.91
48,53,454.53
48,54,474.58000000000004
48,55,484.36
48,56,426.46999999999997
48,57,505.03
48,58,424.40999999999997
48,59,524.78
48,60,441.95
48,61,483.84000000000003
48,62,506.5
48,63,418.65
48,64,411.82000000000005
48,65,537.8499999999999
48,66,470.74
48,67,457.58000000000004
48,68,416.46000000000004
48,69,518.5
48,70,583.3
48,71,503.28
48,72,521.59
48,73,496.57
48,74,506.21
48,75,526.9399999999999
48,76,418.97
48,77,475.78999999999996
48,78,532.22
48,79,481.67999999999995
48,80,446.88
48,81,480.51
48,82,464.63
48,83,450.18
48,84,478.51
48,85,439.41
48,86,530.25
48,87,449.08000000000004
48,88,538.02
48,89,434.63
48,90,580.96
48,91,488.89000000000004
48,92,407.22
48,93,489.91999999999996
48,94,458.86
48,95,570.88
48,96,431.69
48,97,474.71000000000004
48,98,457.65
48,99,419.89
49,0,522.7
49,1,541.76
49,2,472.34000000000003
49,3,415.5
49,4,495.85
49,5,491.85
49,6,538.5799999999999
49,7,491.51
49,8,504.77
49,9,366.62
49,10,539.69
49,11,477.22
49,12,522.94
49,13,602.0500000000001
49,14,499.04999999999995
49,15,451.18
49,16,509.27
49,17,470.0799999999999
49,18,488.21000000000004
49,19,471.9
49,20,478.99
49,21,453.25
49,22,496.25
49,23,477.76
49,24,435.02
49,25,444.39
49,26,526.53
49,27,493.73
49,28,464.8
49,29,413.0
49,30,448.58
49,31,531.59
49,32,442.33000000000004
49,33,427.56999999999994
49,34,422.78
49,35,447.95
49,36,359.47
49,37,484.78000000000003
49,38,436.77
49,39,441.26
49,40,571.1600000000001
49,41,543.67
49,42,431.35
49,43,459.13
49,44,439.12
49,45,515.04
49,46,450.75
49,47,432.59
49,48,474.90999999999997
49,49,570.1800000000001
49,50,481.28000000000003
49,51,469.04999999999995
49,52,491.13
49,53,487.0
49,54,575.99
49,55,405.01
49,56,411.95000000000005
49,57,443.66999999999996
49,58,460.40999999999997
49,59,405.59
49,60,379.42999999999995
49,61,392.32
49,62,497.91999999999996
49,63,453.89
49,64,548.3399999999999
49,65,545.54
49,66,434.83
49,67,516.74
49,68,507.01
49,69,559.5
49,70,534.96
49,71,577.72
49,72,457.47
49,73,518.6700000000001
49,74,415.69
49,75,380.5
49,76,483.66
49,77,488.19999999999993
49,78,477.35999999999996
49,79,437.94
49,80,524.53
49,81,465.19
49,82,394.08
49,83,570.76
49,84,519.4
49,85,472.79
49,86,510.14
49,87,520.27
49,88,429.22
49,89,432.33000000000004
49,90,527.44
49,91,472.67
49,92,456.46000000000004
49,93,591.31
49,94,422.14
49,95,486.73
49,96,439.54999999999995
49,97,522.2
49,98,449.95000000000005
49,99,533.51
50,0,518.51
50,1,483.74
50,2,533.24
50,3,455.52
50,4,392.97
50,5,475.71
50,6,495.09999999999997
50,7,456.93
50,8,520.3199999999999
50,9,511.48
50,10,506.88
50,11,556.33
50,12,565.71
50,13,534.18
50,14,534.78
50,15,413.78999999999996
50,16,493.91
50,17,373.04
50,18,574.9
50,19,468.47
50,20,485.77
50,21,433.4
50,22,505.65
50,23,401.53
50,24,481.78999999999996
50,25,493.45
50,26,468.42
50,27,428.86
50,28,511.85
50,29,554.82
50,30,442.54999999999995
50,31,588.19
50,32,441.57000000000005
50,33,535.7
50,34,417.69
50,35,546.14
50,36,445.88
50,37,465.09000000000003
50,38,463.51
50,39,441.92
50,40,451.38
50,41,425.52
50,42,467.58
50,43,394.14
50,44,508.78999999999996
50,45,454.32
50,46,465.83000000000004
50,47,428.35
50,48,430.48
50,49,459.38
50,50,471.51
50,51,508.84000000000003
50,52,346.34000000000003
50,53,396.69
50,54,452.68
50,55,437.49
50,56,435.76
50,57,456.59000000000003
50,58,414.11
50,59,468.35
50,60,440.39
50,61,529.63
50,62,431.59000000000003
50,63,459.36
50,64,495.23
50,65,441.89
50,66,460.77
50,67,442.08000000000004
50,68,504.76
50,69,440.13
50,70,532.95
50,71,444.03000000000003
50,72,476.76
50,73,420.61
50,74,457.85
50,75,484.13
50,76,426.46
50,77,447.67999999999995
50,78,447.91999999999996
50,79,497.3
50,80,455.75
50,81,534.4300000000001
50,82,467.35
50,83,512.98
50,84,505.09
50,85,477.13
50,86,527.8
50,87,491.5
50,88,455.57
50,89,484.74
50,90,430.53000000000003
50,91,505.33000000000004
50,92,442.31
50,93,407.94
50,94,471.94
50,95,493.87
50,96,469.06
50,97,405.22
50,98,492.72
50,99,560.0899999999999
51,0,413.11
51,1,459.34000000000003
51,2,395.42
51,3,473.63
51,4,410.53999999999996
51,5,505.78000000000003
51,6,474.32
51,7,501.42
51,8,446.32
51,9,394.9
51,10,405.89
51,11,509.28
51,12,576.39
51,13,386.33
51,14,444.91999999999996
51,15,376.51
51,16,520.99
51,17,471.01
51,18,500.84000000000003
51,19,498.17
51,20,375.34000000000003
51,21,580.19
51,22,502.20000000000005
51,23,575.65
51,24,490.95
51,25,521.66
51,26,402.96
51,27,515.56
51,28,488.48
51,29,418.72
51,30,445.34000000000003
51,31,476.17999999999995
51,32,438.86
51,33,496.90999999999997
51,34,439.75
51,35,453.49
51,36,564.91
51,37,506.65999999999997
51,38,520.89
51,39,456.41
51,40,579.1
51,41,517.42
51,42,429.79999999999995
51,43,419.45000000000005
51,44,383.35
51,45,444.72
51,46,501.48
51,47,476.62
51,48,503.12
51,49,453.85
51,50,468.93
51,51,469.65
51,52,564.8299999999999
51,53,409.03
51,54,391.75
51,55,545.04
51,56,408.55
51,57,470.29
51,58,529.6700000000001
51,59,429.61
51,60,369.86
51,61,534.47
51,62,454.62
51,63,557.3199999999999
51,64,499.60999999999996
51,65,531.5600000000001
51,66,433.36
51,67,586.16
51,68,522.65
51,69,475.1
51,70,581.1700000000001
51,71,451.1
51,72,509.32
51,73,614.96
51,74,466.55
51,75,382.12
51,76,445.62
51,77,392.63
51,78,483.42999999999995
51,79,618.17
51,80,413.57
51,81,408.61
51,82,411.6
51,83,449.61
51,84,461.28
51,85,398.6
51,86,471.84000000000003
51,87,405.0
51,88,468.26
51,89,496.96
51,90,401.07000000000005
51,91,422.90999999999997
51,92,389.77000000000004
51,93,472.52
51,94,522.24
51,95,517.16
51,96,454.25
51,97,495.61
51,98,505.3
51,99,542.03
52,0,446.58
52,1,459.03999999999996
52,2,515.9
52,3,548.6600000000001
52,4,540.6700000000001
52,5,556.04
52,6,487.15000000000003
52,7,485.60999999999996
52,8,462.41999999999996
52,9,475.75
52,10,363.64
52,11,525.8
52,12,414.19
52,13,447.02
52,14,504.59000000000003
52,15,396.98
52,16,493.24
52,17,490.02
52,18,527.9399999999999
52,19,503.87
52,20,561.06
52,21,413.23
52,22,376.78000000000003
52,23,508.83
52,24,565.5
52,25,442.26
52,26,408.32000000000005
52,27,524.22
52,28,493.6
52,29,485.53
52,30,421.9
52,31,502.57
52,32,447.90000000000003
52,33,498.36
52,34,539.01
52,35,485.29999999999995
52,36,550.07
52,37,428.44
52,38,534.1199999999999
52,39,417.32000000000005
52,40,536.73
52,41,528.03
52,42,430.47
52,43,469.82
52,44,470.44
52,45,414.68
52,46,494.20000000000005
52,47,551.58
52,48,432.05
52,49,542.09
52,50,536.3
52,51,461.34
52,52,407.07
52,53,542.8399999999999
52,54,492.92
52,55,489.40999999999997
52,56,463.74
52,57,401.99
52,58,479.18
52,59,448.27
52,60,475.23
52,61,499.83000000000004
52,62,482.87
52,63,449.05
52,64,543.63
52,65,468.23
52,66,384.52
52,67,481.05
52,68,525.74
52,69,535.58
52,70,419.42
52,71,485.15
52,72,429.27
52,73,532.38
52,74,504.31
52,75,430.56999999999994
52,76,569.6600000000001
52,77,364.71000000000004
52,78,438.52
52,79,493.22
52,80,436.46000000000004
52,81,414.27
52,82,519.6800000000001
52,83,503.4
52,84,473.90999999999997
52,85,585.4100000000001
52,86,494.83
52,87,564.18
52,88,470.76
52,89,495.26
52,90,492.86
52,91,516.75
52,92,529.3599999999999
52,93,542.13
52,94,484.45
52,95,548.31
52,96,497.03
52,97,450.89
52,98,421.3
52,99,445.77
53,0,446.02
53,1,537.8699999999999
53,2,576.46
53,3,452.93
53,4,433.06
53,5,503.95
53,6,496.94000000000005
53,7,395.20000000000005
53,8,470.28
53,9,413.08
53,10,433.73
53,11,502.42
53,12,591.5699999999999
53,13,588.78
53,14,406.3
53,15,493.63
53,16,456.52
53,17,442.30000000000007
53,18,586.81
53,19,477.14
53,20,486.78
53,21,454.95
53,22,446.1
53,23,570.86
53,24,476.91999999999996
53,25,401.7
53,26,563.1800000000001
53,27,428.77
53,28,501.44000000000005
53,29,385.65999999999997
53,30,591.51
53,31,544.54
53,32,467.84000000000003
53,33,510.63
53,34,390.05
53,35,469.46
53,36,497.71
53,37,453.44000000000005
53,38,512.24
53,39,535.46
53,40,424.7
53,41,503.58000000000004
53,42,441.03999999999996
53,43,413.65999999999997
53,44,465.14
53,45,513.43
53,46,441.51
53,47,466.73
53,48,421.85
53,49,411.09000000000003
53,50,476.03999999999996
53,51,387.72
53,52,547.29
53,53,441.52
53,54,531.6
53,55,523.59
53,56,366.73
53,57,517.22
53,58,501.2
53,59,493.57000000000005
53,60,441.94
53,61,423.88
53,62,584.0600000000001
53,63,465.96
53,64,516.91
53,65,521.6
53,66,467.94
53,67,458.76000000000005
53,68,397.46000000000004
53,69,502.31999999999994
53,70,465.55
53,71,395.53
53,72,537.06
53,73,428.45
53,74,493.34000000000003
53,75,444.81
53,76,382.37
53,77,432.58000000000004
53,78,459.03
53,79,473.15999999999997
53,80,529.44
53,81,552.87
53,82,469.95
53,83,536.72
53,84,488.71
53,85,468.8
53,86,565.8199999999999
53,87,505.25
53,88,543.58
53,89,535.27
53,90,518.41
53,91,519.17
53,92,424.24
53,93,496.34999999999997
53,94,428.71999999999997
53,95,513.8
53,96,548.64
53,97,443.5
53,98,447.35
53,99,441.57
54,0,488.87
54,1,424.84
54,2,460.54
54,3,554.87
54,4,583.44
54,5,471.02
54,6,421.0
54,7,498.49
54,8,477.28
54,9,483.35
54,10,446.28
54,11,419.6
54,12,553.94
54,13,404.49
54,14,401.65999999999997
54,15,468.79
54,16,601.12
54,17,486.36
54,18,477.57
54,19,539.73
54,20,481.88
54,21,495.39
54,22,513.26
54,23,547.38
54,24,515.58
54,25,552.87
54,26,508.47
54,27,393.21000000000004
54,28,446.5
54,29,597.94
54,30,533.55
54,31,429.81
54,32,449.85
54,33,480.03999999999996
54,34,481.03999999999996
54,35,497.22
54,36,508.2
54,37,576.95
54,38,569.44
54,39,481.21000000000004
54,40,479.98
54,41,465.07
54,42,585.69
54,43,474.86
54,44,453.8
54,45,456.86
54,46,386.75
54,47,408.3
54,48,530.29
54,49,489.56
54,50,456.74
54,51,423.49
54,52,544.14
54,53,493.59000000000003
54,54,525.03
54,55,447.79999999999995
54,56,452.45
54,57,445.28
54,58,478.81
54,59,435.42
54,60,471.53999999999996
54,61,404.32
54,62,567.9
54,63,489.26
54,64,411.49
54,65,496.84999999999997
54,66,479.68999999999994
54,67,501.27
54,68,470.85
54,69,474.86
54,70,491.98
54,71,485.77
54,72,404.72
54,73,487.96000000000004
54,74,391.59000000000003
54,75,420.23
54,76,406.25
54,77,433.07
54,78,534.4100000000001
54,79,514.89
54,80,482.48
54,81,526.72
54,82,562.75
54,83,459.53
54,84,589.5799999999999
54,85,445.68
54,86,406.5
54,87,478.04999999999995
54,88,499.59999999999997
54,89,457.79999999999995
54,90,597.7900000000001
54,91,403.38
54,92,459.01
54,93,439.65999999999997
54,94,543.6099999999999
54,95,496.37
54,96,495.74
54,97,421.75
54,98,465.11
54,99,557.52
55,0,398.09000000000003
55,1,511.05
55,2,515.3299999999999
55,3,382.43000000000006
55,4,452.74
55,5,516.15
55,6,461.51
55,7,464.57000000000005
55,8,455.0
55,9,564.1700000000001
55,10,440.02
55,11,425.26
55,12,397.21
55,13,388.59000000000003
55,14,380.63
55,15,462.03
55,16,539.49
55,17,402.28000000000003
55,18,399.58000000000004
55,19,568.55
55,20,409.13
55,21,455.03
55,22,457.22
55,23,481.15
55,24,459.2
55,25,527.94
55,26,463.26
55,27,426.05
55,28,551.06
55,29,452.24
55,30,551.47
55,31,454.16999999999996
55,32,526.51
55,33,486.77
55,34,500.17
55,35,617.6099999999999
55,36,444.78999999999996
55,37,580.98
55,38,510.20000000000005
55,39,470.76
55,40,505.70000000000005
55,41,485.42
55,42,496.23
55,43,576.48
55,44,441.93
55,45,440.57
55,46,457.47
55,47,493.16
55,48,414.78999999999996
55,49,519.31
55,50,460.31
55,51,528.27
55,52,483.93000000000006
55,53,501.06
55,54,531.9
55,55,514.6600000000001
55,56,509.04
55,57,513.36
55,58,546.79
55,59,394.92
55,60,506.18
55,61,481.59000000000003
55,62,517.6700000000001
55,63,479.06
55,64,502.44
55,65,465.36
55,66,482.90999999999997
55,67,520.66
55,68,377.88
55,69,454.5
55,70,397.12
55,71,421.32000000000005
55,72,517.18
55,73,526.39
55,74,461.86
55,75,541.34
55,76,456.58000000000004
55,77,491.51
55,78,458.29999999999995
55,79,521.8100000000001
55,80,525.01
55,81,428.67
55,82,519.29
55,83,512.5899999999999
55,84,490.1
55,85,369.66999999999996
55,86,481.55
55,87,374.26
55,88,518.4100000000001
55,89,370.11
55,90,486.54
55,91,459.15999999999997
55,92,380.30999999999995
55,93,504.4
55,94,442.12
55,95,569.79
55,96,524.0899999999999
55,97,389.11
55,98,523.67
55,99,499.19
56,0,561.87
56,1,420.92999999999995
56,2,399.40999999999997
56,3,478.08
56,4,458.89
56,5,497.64
56,6,564.02
56,7,570.36
56,8,458.23
56,9,568.52
56,10,537.3000000000001
56,11,436.73
56,12,565.06
56,13,478.09
56,14,524.02
56,15,500.90999999999997
56,16,467.46
56,17,477.48
56,18,528.6
56,19,474.46999999999997
56,20,440.08000000000004
56,21,403.1
56,22,468.47
56,23,403.15999999999997
56,24,477.73
56,25,500.86
56,26,439.07000000000005
56,27,503.43999999999994
56,28,494.20000000000005
56,29,541.02
56,30,495.02000000000004
56,31,532.99
56,32,557.15
56,33,513.98
56,34,524.41
56,35,454.01
56,36,505.94000000000005
56,37,531.61
56,38,515.12
56,39,466.79999999999995
56,40,475.11
56,41,455.48
56,42,437.32
56,43,504.85
56,44,419.34000000000003
56,45,472.78
56,46,457.31
56,47,486.79999999999995
56,48,367.71000000000004
56,49,504.09
56,50,496.23
56,51,407.05
56,52,466.09000000000003
56,53,449.69000000000005
56,54,414.83
56,55,429.36
56,56,396.69
56,57,507.45
56,58,408.59
56,59,508.21000000000004
56,60,572.3
56,61,529.73
56,62,586.4399999999999
56,63,527.26
56,64,514.44
56,65,481.33
56,66,499.51
56,67,458.78999999999996
56,68,443.44
56,69,511.5
56,70,556.4000000000001
56,71,475.01
56,72,499.86
56,73,498.64
56,74,476.34000000000003
56,75,547.25
56,76,537.53
56,77,445.79999999999995
56,78,460.12
56,79,441.61
56,80,465.68999999999994
56,81,463.08
56,82,401.47
56,83,512.68
56,84,568.32
56,85,452.6
56,86,533.74
56,87,483.56
56,88,493.78
56,89,410.88
56,90,403.83
56,91,435.70000000000005
56,92,429.15
56,93,412.85
56,94,380.46
56,95,466.47
56,96,541.5799999999999
56,97,501.43
56,98,544.63
56,99,494.23
57,0,508.91
57,1,507.34000000000003
57,2,505.94
57,3,502.92999999999995
57,4,466.67
57,5,541.8199999999999
57,6,542.37
57,7,456.74
57,8,440.73
57,9,496.68
57,10,510.71000000000004
57,11,481.55
57,12,525.93
57,13,492.2
57,14,466.97
57,15,455.83000000000004
57,16,521.5699999999999
57,17,557.56
57,18,559.77
57,19,492.54999999999995
57,20,426.45
57,21,526.28
57,22,342.69
57,23,498.41
57,24,360.65
57,25,475.94000000000005
57,26,450.88
57,27,520.55
57,28,554.37
57,29,422.49
57,30,556.71
57,31,450.62
57,32,405.66999999999996
57,33,478.02
57,34,377.73
57,35,548.1899999999999
57,36,408.19
57,37,562.9200000000001
57,38,502.35999999999996
57,39,426.63
57,40,524.04
57,41,501.23
57,42,535.3
57,43,446.0
57,44,473.69000000000005
57,45,465.46999999999997
57,46,482.08000000000004
57,47,436.88
57,48,527.4399999999999
57,49,406.27
57,50,433.03
57,51,545.63
57,52,442.11
57,53,461.34000000000003
57,54,435.2
57,55,563.82
57,56,475.42999999999995
57,57,498.93
57,58,386.90999999999997
57,59,505.57
57,60,555.69
57,61,521.12
57,62,361.29999999999995
57,63,470.35
57,64,543.77
57,65,411.91999999999996
57,66,451.18
57,67,537.46
57,68,468.23
57,69,551.22
57,70,461.96999999999997
57,71,480.17
57,72,390.82
57,73,445.45
57,74,399.14
57,75,510.92999999999995
57,76,480.27
57,77,565.98
57,78,444.36
57,79,541.12
57,80,478.21
57,81,477.06
57,82,491.96999999999997
57,83,491.65999999999997
57,84,429.53999999999996
57,85,414.64
57,86,503.97
57,87,390.66999999999996
57,88,452.24
57,89,424.74
57,90,384.65999999999997
57,91,505.15
57,92,440.58
57,93,423.01
57,94,495.41
57,95,511.46
57,96,504.57000000000005
57,97,585.37
57,98,468.0
57,99,475.09
58,0,551.6500000000001
58,1,474.98
58,2,452.4
58,3,479.65999999999997
58,4,458.65
58,5,507.13
58,6,556.41
58,7,439.73
58,8,405.17999999999995
58,9,543.65
58,10,388.18
58,11,546.04
58,12,519.22
58,13,480.02
58,14,505.8299999999999
58,15,398.82
58,16,479.88
58,17,406.82000000000005
58,18,440.26
58,19,429.78
58,20,383.44000000000005
58,21,554.8000000000001
58,22,475.45000000000005
58,23,461.29
58,24,413.62
58,25,419.05
58,26,497.78
58,27,501.81000000000006
58,28,507.49
58,29,509.41
58,30,529.3199999999999
58,31,566.23
58,32,440.4
58,33,373.61
58,34,529.44
58,35,548.0799999999999
58,36,427.41
58,37,537.4
58,38,533.56
58,39,512.42
58,40,449.75
58,41,424.61
58,42,441.46999999999997
58,43,485.26
58,44,528.95
58,45,446.89
58,46,532.5600000000001
58,47,501.06999999999994
58,48,585.26
58,49,453.17
58,50,591.65
58,51,454.0
58,52,507.86
58,53,453.86
58,54,453.63
58,55,489.25
58,56,425.36
58,57,533.88
58,58,482.25
58,59,520.3499999999999
58,60,524.6700000000001
58,61,562.6899999999999
58,62,559.47
58,63,515.85
58,64,549.5699999999999
58,65,459.98
58,66,597.43
58,67,439.04
58,68,488.76
58,69,407.04
58,70,422.55
58,71,406.38
58,72,499.84000000000003
58,73,443.72
58,74,472.8
58,75,488.40999999999997
58,76,471.59999999999997
58,77,590.69
58,78,542.3199999999999
58,79,545.25
58,80,439.92999999999995
58,81,488.49
58,82,470.09999999999997
58,83,509.09000000000003
58,84,578.52
58,85,506.98
58,86,593.86
58,87,441.4
58,88,548.8499999999999
58,89,546.35
58,90,532.52
58,91,576.36
58,92,440.26
58,93,478.02
58,94,492.61
58,95,536.9100000000001
58,96,435.71
58,97,432.26
58,98,490.13
58,99,568.86
59,0,569.49
59,1,481.16999999999996
59,2,506.23
59,3,575.0600000000001
59,4,382.59000000000003
59,5,594.51
59,6,395.33
59,7,558.55
59,8,466.65999999999997
59,9,472.94
59,10,451.76
59,11,482.64
59,12,511.08000000000004
59,13,511.29
59,14,476.33000000000004
59,15,461.62
59,16,519.5699999999999
59,17,427.24
59,18,452.93
59,19,537.2
59,20,501.03999999999996
59,21,474.74
59,22,549.8199999999999
59,23,469.5
59,24,456.18999999999994
59,25,424.78999999999996
59,26,475.97
59,27,386.17
59,28,409.91
59,29,492.72
59,30,449.83
59,31,421.11
59,32,465.57
59,33,559.47
59,34,500.67999999999995
59,35,529.49
59,36,489.87
59,37,502.15
59,38,579.51
59,39,472.95
59,40,444.03999999999996
59,41,504.99
59,42,508.6
59,43,488.49
59,44,391.52
59,45,387.5
59,46,524.19
59,47,435.59
59,48,450.61
59,49,490.71
59,50,421.73
59,51,510.12
59,52,442.03
59,53,499.74
59,54,442.1
59,55,485.77
59,56,462.55999999999995
59,57,480.66999999999996
59,58,475.36
59,59,534.27
59,60,469.09000000000003
59,61,470.78999999999996
59,62,465.79999999999995
59,63,400.35
59,64,402.49
59,65,469.57
59,66,490.8299999999999
59,67,566.33
59,68,510.39
59,69,404.46
59,70,506.83
59,71,400.0
59,72,503.94999999999993
59,73,475.43
59,74,540.8199999999999
59,75,400.91999999999996
59,76,483.77
59,77,486.6
59,78,458.83
59,79,451.9
59,80,483.84000000000003
59,81,508.83
59,82,538.71
59,83,426.62
59,84,497.03
59,85,455.4
59,86,436.35
59,87,480.89
59,88,421.23
59,89,390.65
59,90,524.5
59,91,375.34000000000003
59,92,408.40999999999997
59,93,536.02
59,94,449.68
59,95,440.21
59,96,444.22
59,97,529.43
59,98,404.63
59,99,576.49
60,0,503.29999999999995
60,1,536.86
60,2,421.59999999999997
60,3,452.03
60,4,463.93
60,5,433.09000000000003
60,6,418.66999999999996
60,7,444.01
60,8,501.06
60,9,396.21000000000004
60,10,488.44000000000005
60,11,432.41999999999996
60,12,540.05
60,13,438.63
60,14,547.55
60,15,455.36
60,16,431.09000000000003
60,17,474.5
60,18,521.74
60,19,486.94000000000005
60,20,472.86
60,21,582.76
60,22,490.28
60,23,420.66
60,24,453.46000000000004
60,25,390.59000000000003
60,26,428.88
60,27,461.87
60,28,498.0
60,29,556.76
60,30,522.06
60,31,433.63
60,32,519.44
60,33,567.56
60,34,499.90999999999997
60,35,445.76
60,36,445.82
60,37,434.04
60,38,457.98
60,39,530.3
60,40,507.98999999999995
60,41,402.69000000000005
60,42,544.3399999999999
60,43,427.42999999999995
60,44,485.25
60,45,440.45
60,46,489.36
60,47,515.7
60,48,520.25
60,49,484.59
60,50,467.18
60,51,424.57
60,52,534.69
60,53,506.63
60,54,514.9300000000001
60,55,417.32
60,56,527.3
60,57,549.86
60,58,401.29
60,59,531.09
60,60,437.53
60,61,530.89
60,62,514.71
60,63,443.52
60,64,488.51
60,65,450.33000000000004
60,66,446.64
60,67,535.76
60,68,451.93
60,69,485.85
60,70,481.52
60,71,507.63
60,72,476.25000000000006
60,73,470.99
60,74,400.84000000000003
60,75,574.31
60,76,488.82
60,77,429.63
60,78,430.33000000000004
60,79,381.8
60,80,500.35
60,81,394.97999999999996
60,82,531.53
60,83,546.06
60,84,462.78
60,85,540.9599999999999
60,86,440.09
60,87,415.92
60,88,536.8199999999999
60,89,582.39
60,90,428.8
60,91,543.68
60,92,485.83
60,93,416.58
60,94,494.36
60,95,530.7
60,96,565.3399999999999
60,97,375.28999999999996
60,98,433.47
60,99,537.0999999999999
61,0,517.5
61,1,552.45
61,2,536.14
61,3,438.71
61,4,481.81000000000006
61,5,524.28
61,6,428.61
61,7,508.38
61,8,376.93
61,9,586.8399999999999
61,10,545.53
61,11,455.48
61,12,524.8499999999999
61,13,569.17
61,14,547.11
61,15,428.64
61,16,386.18
61,17,454.53
61,18,570.56
61,19,583.52
61,20,544.22
61,21,477.73
61,22,591.27
61,23,432.6
61,24,493.94
61,25,463.68999999999994
61,26,440.71000000000004
61,27,453.86
61,28,543.61
61,29,488.54999999999995
61,30,428.0
61,31,480.6
61,32,499.02
61,33,568.92
61,34,573.18
61,35,480.61
61,36,561.16
61,37,428.03999999999996
61,38,450.21
61,39,445.41999999999996
61,40,428.46000000000004
61,41,483.09
61,42,478.74
61,43,453.48
61,44,552.28
61,45,507.90999999999997
61,46,590.22
61,47,454.53
61,48,490.58000000000004
61,49,522.04
61,50,427.75
61,51,461.53999999999996
61,52,501.28
61,53,515.5
61,54,449.76
61,55,509.95000000000005
61,56,427.85
61,57,527.65
61,58,609.3399999999999
61,59,503.97
61,60,512.52
61,61,435.0
61,62,531.56
61,63,394.99
61,64,375.74
61,65,470.70000000000005
61,66,518.2
61,67,537.71
61,68,497.75
61,69,537.5899999999999
61,70,563.32
61,71,510.21000000000004
61,72,516.8399999999999
61,73,470.85
61,74,525.38
61,75,474.95000000000005
61,76,554.22
61,77,489.21999999999997
61,78,574.4
61,79,419.9
61,80,448.13
61,81,521.59
61,82,453.82
61,83,479.92
61,84,392.34000000000003
61,85,535.45
61,86,528.9100000000001
61,87,481.51
61,88,430.94
61,89,527.42
61,90,364.73
61,91,555.98
